Product ID,Model,Quantity,Image,Price,Link,Name_en,Description_en,Meta_title_en,Meta_description_en,Additional_Image,Product_Attributes,Brand,Product_Category,Product_Option
,AT9021-010,100,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_d381d745-6e08-4119-b189-f2b220900644_540x.jpg?v=1656402594,US$78,https://www.kickscrew.com/products/air-jordan-at9021-010,Mens Air Jordan Green AT9021-010,Air Jordan Hoodie Green AT9021-010,Mens Air Jordan Green AT9021-010,Air Jordan Hoodie Green AT9021-010,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_d381d745-6e08-4119-b189-f2b220900644_540x.jpg?v=1656402594|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_b149adf5-4ae2-4594-9900-83d5f4e7248e_540x.jpg?v=1656402594|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/2_1978e7dc-0293-4b63-9744-313c292d8f76_540x.jpg?v=1656402594|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/3_8d43ff96-9c46-48a3-8191-342d66de00b0_540x.jpg?v=1656402594|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/4_3a9ca1b8-f189-4300-9041-106067bbb18d_540x.jpg?v=1656402594|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_d381d745-6e08-4119-b189-f2b220900644_540x.jpg?v=1656402594|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_b149adf5-4ae2-4594-9900-83d5f4e7248e_540x.jpg?v=1656402594|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/2_1978e7dc-0293-4b63-9744-313c292d8f76_540x.jpg?v=1656402594|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/3_8d43ff96-9c46-48a3-8191-342d66de00b0_540x.jpg?v=1656402594|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/4_3a9ca1b8-f189-4300-9041-106067bbb18d_540x.jpg?v=1656402594,"PRODUCTION INFORMATION:MODEL NO:AT9021-010|PRODUCTION INFORMATION:RELEASE DATE:2022-01-26|PRODUCTION INFORMATION:STYLE:Sports, Youth|PRODUCTION INFORMATION:SEASON:Spring/Autumn|PRODUCTION INFORMATION:THICKNESS:Regular Thickness|PRODUCTION INFORMATION:VERSION:Regular fit|PRODUCTION INFORMATION:COLOR WAY:Green",Air Jordan,INNERS|INNERS>Hoodie,select:Sizes:S:+US$78.0000.100:1:+0.00000000:1:|select:Sizes:M:+US$78.0000.100:1:+0.00000000:1:|select:Sizes:L:+US$84.0000.100:1:+0.00000000:1:|select:Sizes:XL:+US$96.0000.100:1:+0.00000000:1:|select:Sizes:3XL:+US$163.0000.100:1:+0.00000000:1:
,CK1349-100,100,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_dc448fc1-f54c-444b-a002-ca77d8074858_540x.jpg?v=1656207667,US$47,https://www.kickscrew.com/products/air-jordan-logo-ck1349-100,Mens Air Jordan Colorblock Logo Printing Fleece Lined Stay Warm Hooded Pullover Sports White CK1349-100,Mens Air Jordan Colorblock Logo Printing Fleece Lined Stay Warm Hooded Pullover Sports White Hoodie CK1349-100,Mens Air Jordan Colorblock Logo Printing Fleece Lined Stay Warm Hoode,Mens Air Jordan Colorblock Logo Printing Fleece Lined Stay Warm Hooded Pullover Sports White Hoodie CK1349-100,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_dc448fc1-f54c-444b-a002-ca77d8074858_540x.jpg?v=1656207667|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_72e022f3-ecf0-4268-8192-e01a7123c7d5_540x.jpg?v=1656207667|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/2_63c05ba4-8798-4821-8071-a370b5833c1e_540x.jpg?v=1656207667|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_dc448fc1-f54c-444b-a002-ca77d8074858_540x.jpg?v=1656207667|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_72e022f3-ecf0-4268-8192-e01a7123c7d5_540x.jpg?v=1656207667|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/2_63c05ba4-8798-4821-8071-a370b5833c1e_540x.jpg?v=1656207667,"PRODUCTION INFORMATION:MODEL NO:CK1349-100|PRODUCTION INFORMATION:RELEASE DATE:2022-03-08|PRODUCTION INFORMATION:STYLE:Sports, Youth|PRODUCTION INFORMATION:SEASON:Spring/Autumn/Winter|PRODUCTION INFORMATION:VERSION:Fit|PRODUCTION INFORMATION:CLOSURE:Lacing|PRODUCTION INFORMATION:COLOR WAY:Default Color",Air Jordan,INNERS|INNERS>Hoodie,select:Sizes:XS:+US$94.0000.100:1:+0.00000000:1:|select:Sizes:S:+US$113.0000.100:1:+0.00000000:1:|select:Sizes:M:+US$94.0000.100:1:+0.00000000:1:|select:Sizes:L:+US$47.0000.100:1:+0.00000000:1:|select:Sizes:3XL:+US$111.0000.100:1:+0.00000000:1:
,CQ7708-010,100,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_d30b06a9-3005-40b2-ac3d-5d5ce4876880_540x.jpg?v=1666343517,US$72,https://www.kickscrew.com/products/air-jordan-logo-cq7708-010,Jordan Alphabet Hoodie Mens Black CQ7708-010,CQ7708-010,Jordan Alphabet Hoodie Mens Black CQ7708-010,CQ7708-010,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_d30b06a9-3005-40b2-ac3d-5d5ce4876880_540x.jpg?v=1666343517|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_b56abac3-5ed3-434f-9ea8-ab9257cb9799_540x.jpg?v=1666343517|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_d30b06a9-3005-40b2-ac3d-5d5ce4876880_540x.jpg?v=1666343517|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_b56abac3-5ed3-434f-9ea8-ab9257cb9799_540x.jpg?v=1666343517,PRODUCTION INFORMATION:MODEL NO:CQ7708-010,Air Jordan,INNERS|INNERS>Hoodie,select:Sizes:M:+US$72.0000.100:1:+0.00000000:1:|select:Sizes:L:+US$76.0000.100:1:+0.00000000:1:|select:Sizes:XL:+US$80.0000.100:1:+0.00000000:1:|select:Sizes:XXL:+US$94.0000.100:1:+0.00000000:1:
,CV2744-412,100,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_527d4e18-d896-4334-abfd-4d0d6341362e_540x.jpg?v=1656292287,US$90,https://www.kickscrew.com/products/air-jordan-logo-cv2744-412,Air Jordan MENS Logo Print Basketball Black/White/Blue CV2744-412,Mens Air Jordan Logo Printing Colorblock Basketball Sports Hoodie Black White Blue Colorblock CV2744-412,Air Jordan MENS Logo Print Basketball Black/White/Blue CV2744-412,Mens Air Jordan Logo Printing Colorblock Basketball Sports Hoodie Black White Blue Colorblock CV2744-412,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_527d4e18-d896-4334-abfd-4d0d6341362e_540x.jpg?v=1656292287|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_76a65c17-3a58-4467-bf8d-4fda362aeabf_540x.jpg?v=1656292287|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/2_4593d0c1-2ac7-4b96-84ab-d74ce6d64d39_540x.jpg?v=1656292288|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/3_5210183e-fdef-4f85-b2cb-04812378c3f9_540x.jpg?v=1656292288|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/4_8f0b2235-9579-4d47-847f-13620625938c_540x.jpg?v=1656292288|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_527d4e18-d896-4334-abfd-4d0d6341362e_540x.jpg?v=1656292287|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_76a65c17-3a58-4467-bf8d-4fda362aeabf_540x.jpg?v=1656292287|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/2_4593d0c1-2ac7-4b96-84ab-d74ce6d64d39_540x.jpg?v=1656292288|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/3_5210183e-fdef-4f85-b2cb-04812378c3f9_540x.jpg?v=1656292288|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/4_8f0b2235-9579-4d47-847f-13620625938c_540x.jpg?v=1656292288,"PRODUCTION INFORMATION:MODEL NO:CV2744-412|PRODUCTION INFORMATION:RELEASE DATE:2022-01-26|PRODUCTION INFORMATION:SERIES:Basketball|PRODUCTION INFORMATION:STYLE:Sports, Youth|PRODUCTION INFORMATION:SEASON:Spring/Autumn/Winter|PRODUCTION INFORMATION:THICKNESS:Regular Thickness|PRODUCTION INFORMATION:VERSION:Regular fit|PRODUCTION INFORMATION:CLOSURE:Lacing|PRODUCTION INFORMATION:COLOR WAY:Black/white/blue/multi-Color",Air Jordan,INNERS|INNERS>Hoodie,select:Sizes:XS:+US$131.0000.100:1:+0.00000000:1:|select:Sizes:S:+US$96.0000.100:1:+0.00000000:1:|select:Sizes:M:+US$94.0000.100:1:+0.00000000:1:|select:Sizes:L:+US$90.0000.100:1:+0.00000000:1:|select:Sizes:XL:+US$92.0000.100:1:+0.00000000:1:|select:Sizes:XXL:+US$135.0000.100:1:+0.00000000:1:|select:Sizes:4XL:+US$165.0000.100:1:+0.00000000:1:
,CZ0816-010,100,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_d390d916-c43c-4039-8662-5afaa54a93f0_540x.jpg?v=1680240038,US$112,https://www.kickscrew.com/products/nike-jordan-cz0816-010,Air Jordan Paris Saint-Germain Printing Fleece Pullover Black CZ0816-010,Air Jordan Paris Saint-Germain Printing Fleece Pullover Black CZ0816-010,Air Jordan Paris Saint-Germain Printing Fleece Pullover Black CZ0816-0,Air Jordan Paris Saint-Germain Printing Fleece Pullover Black CZ0816-010,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_d390d916-c43c-4039-8662-5afaa54a93f0_540x.jpg?v=1680240038|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_3e8e84f3-e468-49e0-9662-8775b5a0eb40_540x.jpg?v=1680240038|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/2_f4d72e57-1ee8-4e9e-8867-19a1fdb7b9aa_540x.jpg?v=1680240038|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/3_89a96b20-738a-4aa3-bedb-ed3acbf2c2d5_540x.jpg?v=1680240038|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/4_3c038fe7-250f-4c3f-93f2-b7cd0d2fda25_540x.jpg?v=1680240038|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/5_31252b2d-ca00-436b-8705-6b6496d3cdb8_540x.jpg?v=1680240038|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_d390d916-c43c-4039-8662-5afaa54a93f0_540x.jpg?v=1680240038|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_3e8e84f3-e468-49e0-9662-8775b5a0eb40_540x.jpg?v=1680240038|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/2_f4d72e57-1ee8-4e9e-8867-19a1fdb7b9aa_540x.jpg?v=1680240038|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/3_89a96b20-738a-4aa3-bedb-ed3acbf2c2d5_540x.jpg?v=1680240038|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/4_3c038fe7-250f-4c3f-93f2-b7cd0d2fda25_540x.jpg?v=1680240038|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/5_31252b2d-ca00-436b-8705-6b6496d3cdb8_540x.jpg?v=1680240038,"PRODUCTION INFORMATION:MODEL NO:CZ0816-010|PRODUCTION INFORMATION:RELEASE DATE:2022-01-26|PRODUCTION INFORMATION:STYLE:Sports, Youth|PRODUCTION INFORMATION:SEASON:Spring/Autumn/Winter|PRODUCTION INFORMATION:THICKNESS:Regular Thickness|PRODUCTION INFORMATION:VERSION:Regular fit|PRODUCTION INFORMATION:CLOSURE:Lacing|PRODUCTION INFORMATION:COLOR WAY:Black",Air Jordan,INNERS|INNERS>Hoodie,select:Sizes:XS:+US$112.0000.100:1:+0.00000000:1:|select:Sizes:S:+US$118.0000.100:1:+0.00000000:1:|select:Sizes:M:+US$271.0000.100:1:+0.00000000:1:|select:Sizes:XL:+US$271.0000.100:1:+0.00000000:1:|select:Sizes:XXL:+US$271.0000.100:1:+0.00000000:1:|select:Sizes:3XL:+US$232.0000.100:1:+0.00000000:1:
,DX4300-050,100,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_522ed3d0-9443-4ec2-9d0b-811dacfa3278_540x.jpg?v=1673849960,US$76,https://www.kickscrew.com/products/air-jordan-hoodie-x-undefeated-grey-dx4300-050,Air Jordan x UNDEFEATED HOODIE DX4300-050,Not Found,Air Jordan x UNDEFEATED HOODIE DX4300-050,DX4300-050,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_522ed3d0-9443-4ec2-9d0b-811dacfa3278_540x.jpg?v=1673849960|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_643b1fe6-1c25-4e64-9ab9-e191ec3ab5d4_540x.jpg?v=1673849960|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/2_3bbff4bd-83cf-4777-9f3a-9a9b876629ea_540x.jpg?v=1673849960|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_522ed3d0-9443-4ec2-9d0b-811dacfa3278_540x.jpg?v=1673849960|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_643b1fe6-1c25-4e64-9ab9-e191ec3ab5d4_540x.jpg?v=1673849960|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/2_3bbff4bd-83cf-4777-9f3a-9a9b876629ea_540x.jpg?v=1673849960,PRODUCTION INFORMATION:MODEL NO:DX4300-050|PRODUCTION INFORMATION:SERIES:Grey,Air Jordan,INNERS|INNERS>Hoodie,select:Sizes:XS:+US$161.0000.100:1:+0.00000000:1:|select:Sizes:S:+US$100.0000.100:1:+0.00000000:1:|select:Sizes:M:+US$100.0000.100:1:+0.00000000:1:|select:Sizes:L:+US$100.0000.100:1:+0.00000000:1:|select:Sizes:XL:+US$100.0000.100:1:+0.00000000:1:|select:Sizes:XXL:+US$76.0000.100:1:+0.00000000:1:
,DV7589-030,100,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_44500dcd-82b9-4b2d-8815-c20ba2100906_540x.jpg?v=1674010110,US$65,https://www.kickscrew.com/products/air-jordan-as-j-flt-mvp-gfx-fleece-crew-hoodie-dv7589-030,Air Jordan AS J Flt Mvp GFX Fleece Crew DV7589-030,DV7589-030,Air Jordan AS J Flt Mvp GFX Fleece Crew DV7589-030,DV7589-030,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_44500dcd-82b9-4b2d-8815-c20ba2100906_540x.jpg?v=1674010110|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_8d59a677-cc9c-4b84-a418-8cf175907813_540x.jpg?v=1674010110|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/2_393286aa-e7ab-433f-afb0-fedb4faf4d99_540x.jpg?v=1674010110|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/3_f9f80f7f-2b09-4939-ba6d-3b696a05aca4_540x.jpg?v=1674010110|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/4_ddd364bd-8949-44b6-8536-bf6ff4ccbd22_540x.jpg?v=1674010110|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_44500dcd-82b9-4b2d-8815-c20ba2100906_540x.jpg?v=1674010110|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_8d59a677-cc9c-4b84-a418-8cf175907813_540x.jpg?v=1674010110|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/2_393286aa-e7ab-433f-afb0-fedb4faf4d99_540x.jpg?v=1674010110|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/3_f9f80f7f-2b09-4939-ba6d-3b696a05aca4_540x.jpg?v=1674010110|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/4_ddd364bd-8949-44b6-8536-bf6ff4ccbd22_540x.jpg?v=1674010110,PRODUCTION INFORMATION:MODEL NO:DV7589-030,Air Jordan,INNERS|INNERS>Hoodie,select:Sizes:S:+US$65.0000.100:1:+0.00000000:1:|select:Sizes:M:+US$65.0000.100:1:+0.00000000:1:|select:Sizes:L:+US$65.0000.100:1:+0.00000000:1:|select:Sizes:XL:+US$65.0000.100:1:+0.00000000:1:|select:Sizes:XXL:+US$65.0000.100:1:+0.00000000:1:
,FB1451-108,100,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_f1900fd2-8a16-4d0b-b6b6-b7aefb50ccc7_540x.jpg?v=1673495763,US$98,https://www.kickscrew.com/products/air-jordan-logo-hoodie-year-of-the-rabbit-fb1451-108,Jordan Year Of The Rabbit CNY Series Polar Fleece Drawstring Hoodie Mens White FB1451-108,Not Found,Jordan Year Of The Rabbit CNY Series Polar Fleece Drawstring Hoodie Me,FB1451-108,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_f1900fd2-8a16-4d0b-b6b6-b7aefb50ccc7_540x.jpg?v=1673495763|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_25606b84-86a2-4ff3-a6bd-78dbd974df06_540x.jpg?v=1673495763|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/2_e79aeabb-ba63-45c6-9934-6a7096f33f60_540x.jpg?v=1673495763|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/3_f639cb21-0712-4d8c-b3df-0d9c8110419a_540x.jpg?v=1673495763|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/4_52fe7818-67b2-4645-9ea0-8ae2a8ec2c06_540x.jpg?v=1673495763|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_f1900fd2-8a16-4d0b-b6b6-b7aefb50ccc7_540x.jpg?v=1673495763|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_25606b84-86a2-4ff3-a6bd-78dbd974df06_540x.jpg?v=1673495763|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/2_e79aeabb-ba63-45c6-9934-6a7096f33f60_540x.jpg?v=1673495763|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/3_f639cb21-0712-4d8c-b3df-0d9c8110419a_540x.jpg?v=1673495763|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/4_52fe7818-67b2-4645-9ea0-8ae2a8ec2c06_540x.jpg?v=1673495763,PRODUCTION INFORMATION:MODEL NO:FB1451-108|PRODUCTION INFORMATION:RELEASE DATE:2023-01-10|PRODUCTION INFORMATION:COLOR WAY:DEFAULT COLOR,Air Jordan,INNERS|INNERS>Hoodie,select:Sizes:S:+US$142.0000.100:1:+0.00000000:1:|select:Sizes:M:+US$98.0000.100:1:+0.00000000:1:|select:Sizes:L:+US$110.0000.100:1:+0.00000000:1:|select:Sizes:XL:+US$98.0000.100:1:+0.00000000:1:|select:Sizes:XXL:+US$98.0000.100:1:+0.00000000:1:|select:Sizes:3XL:+US$118.0000.100:1:+0.00000000:1:
,DV7335-296,100,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_f88555be-641a-4855-b508-0446928b5208_540x.jpg?v=1680192218,US$133,https://www.kickscrew.com/products/air-jordan-x-union-dv7335-296,Air Jordan Fleece Hoodie x Union DV7335-296,Not Found,Air Jordan Fleece Hoodie x Union DV7335-296,DV7335-296,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_f88555be-641a-4855-b508-0446928b5208_540x.jpg?v=1680192218|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_04f360ad-e6b2-401c-95b5-7bd8962ceb13_540x.jpg?v=1680192218|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/2_f049df2d-6394-4d4c-9855-49fd319a000f_540x.jpg?v=1680192218|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_f88555be-641a-4855-b508-0446928b5208_540x.jpg?v=1680192218|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_04f360ad-e6b2-401c-95b5-7bd8962ceb13_540x.jpg?v=1680192218|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/2_f049df2d-6394-4d4c-9855-49fd319a000f_540x.jpg?v=1680192218,PRODUCTION INFORMATION:MODEL NO:DV7335-296|PRODUCTION INFORMATION:RELEASE DATE:2023-02-07|PRODUCTION INFORMATION:SERIES:Air Jordan 10|PRODUCTION INFORMATION:CLOSURE:Lacing|PRODUCTION INFORMATION:COLOR WAY:DEFAULT COLOR,Air Jordan,INNERS|INNERS>Hoodie,select:Sizes:XS:+US$212.0000.100:1:+0.00000000:1:|select:Sizes:S:+US$149.0000.100:1:+0.00000000:1:|select:Sizes:M:+US$133.0000.100:1:+0.00000000:1:|select:Sizes:L:+US$149.0000.100:1:+0.00000000:1:|select:Sizes:XL:+US$149.0000.100:1:+0.00000000:1:|select:Sizes:XXL:+US$149.0000.100:1:+0.00000000:1:|select:Sizes:3XL:+US$165.0000.100:1:+0.00000000:1:
,DV7335-496,100,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_375da789-3950-4727-96fb-df17eaac73d1_540x.jpg?v=1682140589,US$155,https://www.kickscrew.com/products/air-jordan-x-union-dv7335-496,Air Jordan Fleece Hoodie x Union DV7335-496,Not Found,Air Jordan Fleece Hoodie x Union DV7335-496,DV7335-496,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_375da789-3950-4727-96fb-df17eaac73d1_540x.jpg?v=1682140589|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_3b3fb9cd-dc4f-4374-9b19-ea658d09b37e_540x.jpg?v=1682140589|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_375da789-3950-4727-96fb-df17eaac73d1_540x.jpg?v=1682140589|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_3b3fb9cd-dc4f-4374-9b19-ea658d09b37e_540x.jpg?v=1682140589,PRODUCTION INFORMATION:MODEL NO:DV7335-496|PRODUCTION INFORMATION:RELEASE DATE:2023-02-07|PRODUCTION INFORMATION:SERIES:Air Jordan 10|PRODUCTION INFORMATION:CLOSURE:Lacing|PRODUCTION INFORMATION:COLOR WAY:DEFAULT COLOR,Air Jordan,INNERS|INNERS>Hoodie,select:Sizes:XS:+US$212.0000.100:1:+0.00000000:1:|select:Sizes:S:+US$184.0000.100:1:+0.00000000:1:|select:Sizes:M:+US$157.0000.100:1:+0.00000000:1:|select:Sizes:L:+US$157.0000.100:1:+0.00000000:1:|select:Sizes:XL:+US$155.0000.100:1:+0.00000000:1:|select:Sizes:XXL:+US$159.0000.100:1:+0.00000000:1:|select:Sizes:3XL:+US$178.0000.100:1:+0.00000000:1:
,DV7335-419,100,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_4eac1d15-c252-4467-9e04-81b958aeb260_540x.jpg?v=1680192222,US$157,https://www.kickscrew.com/products/air-jordan-x-union-dv7335-419,Air Jordan Fleece Hoodie x Union DV7335-419,Not Found,Air Jordan Fleece Hoodie x Union DV7335-419,DV7335-419,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_4eac1d15-c252-4467-9e04-81b958aeb260_540x.jpg?v=1680192222|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_5b5cfb34-4222-4928-bc3b-8dc151494433_540x.jpg?v=1680192222|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/2_03b24ff1-7e57-468a-b880-2fbe923a98ed_540x.jpg?v=1680192222|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/3_e92dcea0-f8d8-435f-9fdf-0d171fac721f_540x.jpg?v=1680192222|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_4eac1d15-c252-4467-9e04-81b958aeb260_540x.jpg?v=1680192222|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_5b5cfb34-4222-4928-bc3b-8dc151494433_540x.jpg?v=1680192222|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/2_03b24ff1-7e57-468a-b880-2fbe923a98ed_540x.jpg?v=1680192222|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/3_e92dcea0-f8d8-435f-9fdf-0d171fac721f_540x.jpg?v=1680192222,PRODUCTION INFORMATION:MODEL NO:DV7335-419|PRODUCTION INFORMATION:RELEASE DATE:2023-02-07|PRODUCTION INFORMATION:SERIES:Air Jordan 10|PRODUCTION INFORMATION:CLOSURE:Lacing|PRODUCTION INFORMATION:COLOR WAY:DEFAULT COLOR,Air Jordan,INNERS|INNERS>Hoodie,select:Sizes:XS:+US$212.0000.100:1:+0.00000000:1:|select:Sizes:S:+US$165.0000.100:1:+0.00000000:1:|select:Sizes:M:+US$159.0000.100:1:+0.00000000:1:|select:Sizes:L:+US$157.0000.100:1:+0.00000000:1:|select:Sizes:XL:+US$159.0000.100:1:+0.00000000:1:|select:Sizes:XXL:+US$159.0000.100:1:+0.00000000:1:|select:Sizes:3XL:+US$182.0000.100:1:+0.00000000:1:
,DV7335-348,100,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_b712a719-e6a5-4c8c-b155-7639def2590d_540x.jpg?v=1680198724,US$149,https://www.kickscrew.com/products/air-jordan-x-union-dv7335-348,Air Jordan Fleece Hoodie x Union DV7335-348,Not Found,Air Jordan Fleece Hoodie x Union DV7335-348,DV7335-348,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_b712a719-e6a5-4c8c-b155-7639def2590d_540x.jpg?v=1680198724|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_dcaf0761-ea89-403d-900e-6ac0940a7839_540x.jpg?v=1680198724|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/2_51b4a61d-d7a1-46a3-9cf7-ddc2643221ca_540x.jpg?v=1680198724|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_b712a719-e6a5-4c8c-b155-7639def2590d_540x.jpg?v=1680198724|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_dcaf0761-ea89-403d-900e-6ac0940a7839_540x.jpg?v=1680198724|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/2_51b4a61d-d7a1-46a3-9cf7-ddc2643221ca_540x.jpg?v=1680198724,PRODUCTION INFORMATION:MODEL NO:DV7335-348|PRODUCTION INFORMATION:RELEASE DATE:2023-02-07|PRODUCTION INFORMATION:SERIES:Air Jordan 10|PRODUCTION INFORMATION:CLOSURE:Lacing|PRODUCTION INFORMATION:COLOR WAY:DEFAULT COLOR,Air Jordan,INNERS|INNERS>Hoodie,select:Sizes:XS:+US$214.0000.100:1:+0.00000000:1:|select:Sizes:S:+US$167.0000.100:1:+0.00000000:1:|select:Sizes:M:+US$149.0000.100:1:+0.00000000:1:|select:Sizes:L:+US$149.0000.100:1:+0.00000000:1:|select:Sizes:XL:+US$149.0000.100:1:+0.00000000:1:|select:Sizes:XXL:+US$149.0000.100:1:+0.00000000:1:|select:Sizes:3XL:+US$161.0000.100:1:+0.00000000:1:
